id,timestamp,vessel_id,latitude,longitude,velocity,heading,cog,vessel_name,destination,type
515879,2025-02-20 20:08:52.320717,230174460,60.542485,21.33497,0.2,75.0,,,,
515880,2025-02-20 20:08:52.334067,245197000,63.771973,21.256148,13.2,22.0,,,,
515881,2025-02-20 20:08:52.351822,538007403,59.216377,21.761677,10.0,229.0,,,,
515882,2025-02-20 20:08:52.369814,265182000,64.663792,22.023012,0.8,354.0,,,,
515883,2025-02-20 20:08:52.391146,245258000,60.978512,20.522822,17.3,57.0,,,,
515884,2025-02-20 20:08:52.412409,273348430,60.336333,28.692863,1.7,2.0,,,,
515885,2025-02-20 20:08:52.427197,230992280,60.795473,21.390092,0.0,116.0,,,,
515886,2025-02-20 20:08:52.436890,244613000,59.967338,25.77717,8.2,241.0,,,,
515887,2025-02-20 20:08:52.501831,230705000,60.03321,24.957053,18.5,5.0,,,,
515888,2025-02-20 20:08:52.514713,275513000,62.663437,20.349913,2.2,196.0,,,,
515889,2025-02-20 20:08:52.555895,230184000,59.6588,23.077678,18.4,79.0,,,,
515890,2025-02-20 20:08:52.564902,230985490,60.162913,24.967313,8.3,300.0,,,,
515891,2025-02-20 20:08:52.587972,236622000,59.585977,22.978618,5.6,248.0,,,,
515892,2025-02-20 20:08:52.603850,230981750,63.080942,21.57176,0.0,24.0,,,,
515893,2025-02-20 20:08:52.618771,244703000,63.861683,23.037928,0.0,297.0,,,,
515894,2025-02-20 20:08:52.628498,230111180,62.349253,21.216168,0.0,263.0,,,,
515895,2025-02-20 20:08:52.655232,230992740,59.945645,20.891907,0.0,61.0,,,,
515896,2025-02-20 20:08:52.716472,230041000,60.245017,21.806187,17.9,51.0,,,,
515897,2025-02-20 20:08:52.730168,230992970,60.420198,26.92571,10.2,234.0,,,,
515898,2025-02-20 20:08:52.756768,219029880,59.350902,22.381047,13.2,51.0,,,,
515899,2025-02-20 20:08:52.773214,276672000,59.387,23.512,14.2,95.0,,,,
515900,2025-02-20 20:08:52.786141,230685000,60.199787,25.222603,11.4,172.0,,,,
515901,2025-02-20 20:08:52.794337,244912000,60.484068,26.948327,0.0,336.0,,,,
515902,2025-02-20 20:08:52.806586,305446000,59.146307,21.67017,6.0,221.0,,,,
515903,2025-02-20 20:08:52.858487,244036000,59.639383,23.880883,14.0,71.0,,,,
515904,2025-02-20 20:08:52.961501,230717000,65.263628,23.338983,12.9,244.0,,,,
515905,2025-02-20 20:08:53.008469,244569000,59.84754,25.815072,0.2,209.0,,,,
515906,2025-02-20 20:08:53.057190,276675000,59.457445,24.719338,0.2,0.0,,,,
515907,2025-02-20 20:08:53.107043,209657000,59.787412,25.712908,6.2,263.0,,,,
515908,2025-02-20 20:08:53.116478,230128800,59.92244,22.413318,0.0,511.0,,,,
